time_s,reference_m,position_measured_m,velocity_measured_m_s,force_command_n
0.80000000,0.00000000,0.00356638,0.00293823,-0.07888595
0.82000000,0.00000000,0.00430038,-0.00454099,-0.05470193
0.84000000,0.00000000,0.00444257,0.00009300,-0.08043128
0.86000000,0.00000000,0.00150310,-0.00473242,-0.00339363
0.88000000,0.00000000,0.00470788,-0.00100562,-0.07971379
0.90000000,0.00000000,0.00158793,-0.00597844,0.00130948
0.92000000,0.00000000,-0.00216265,0.00278891,0.02498320
0.94000000,0.00000000,-0.00033660,-0.00555016,0.03380968
0.96000000,0.00000000,0.00560078,-0.00532771,-0.07417550
0.98000000,0.00000000,-0.00048447,-0.00238385,0.02063975
1.00000000,0.50000000,0.00138633,-0.00540563,9.00207429
1.02000000,0.50000000,0.00222200,0.09033083,8.50834988
1.04000000,0.50000000,0.00350916,0.17645400,8.05456518
1.06000000,0.50000000,0.01091997,0.23566777,7.62510180
1.08000000,0.50000000,0.01972833,0.29163400,7.18672009
1.10000000,0.50000000,0.02523086,0.37558564,6.66791631
1.12000000,0.50000000,0.03033684,0.42493935,6.32924020
1.14000000,0.50000000,0.03809444,0.47056717,5.96146416
1.16000000,0.50000000,0.04948950,0.49530660,5.63265601
1.18000000,0.50000000,0.06333917,0.53855249,5.16713241
1.20000000,0.50000000,0.07033955,0.58336037,4.81708623
1.22000000,0.50000000,0.08852242,0.60988740,4.35715943
1.24000000,0.50000000,0.10144109,0.63404058,4.00385754
1.26000000,0.50000000,0.10594596,0.64744755,3.85573492
1.28000000,0.50000000,0.12755359,0.67449442,3.33156325
1.30000000,0.50000000,0.14065386,0.66597827,3.13833922
1.32000000,0.50000000,0.15272015,0.68706833,2.81569557
1.34000000,0.50000000,0.16906986,0.68197596,2.54686274
1.36000000,0.50000000,0.17933300,0.69235722,2.31021996
1.38000000,0.50000000,0.19294149,0.69497841,2.05216114
1.40000000,0.50000000,0.20727090,0.69077927,1.81522747
1.42000000,0.50000000,0.22317180,0.68352910,1.56526217
1.44000000,0.50000000,0.23567404,0.68709542,1.32239010
1.46000000,0.50000000,0.24778957,0.67761925,1.15169149
1.48000000,0.50000000,0.25857282,0.66273498,1.03201435
1.50000000,0.50000000,0.27294915,0.63352349,0.91929780
1.52000000,0.50000000,0.29072694,0.62539695,0.63993024
1.54000000,0.50000000,0.30047896,0.62068137,0.48797184
1.56000000,0.50000000,0.30472463,0.60544245,0.48774438
1.58000000,0.50000000,0.32017457,0.58063901,0.33366267
1.60000000,0.50000000,0.33063085,0.57452521,0.17601868
1.62000000,0.50000000,0.33705760,0.55120231,0.17695157
1.64000000,0.50000000,0.35734039,0.54170233,-0.14063865
1.66000000,0.50000000,0.36961128,0.51748175,-0.24041182
1.68000000,0.50000000,0.37287105,0.49109927,-0.16717533
1.70000000,0.50000000,0.38472314,0.47547321,-0.30238263
1.72000000,0.50000000,0.39588497,0.45733025,-0.41258073
1.74000000,0.50000000,0.40336508,0.43736904,-0.44741663
1.76000000,0.50000000,0.40774906,0.40896551,-0.38431070
1.78000000,0.50000000,0.42161898,0.40805758,-0.62942955
1.80000000,0.50000000,0.43316581,0.38031681,-0.69856857
1.82000000,0.50000000,0.43138319,0.35990901,-0.56444241
1.84000000,0.50000000,0.44073622,0.34887402,-0.67762207
1.86000000,0.50000000,0.44593924,0.33448407,-0.69932659
1.88000000,0.50000000,0.45924372,0.31406670,-0.83672041
1.90000000,0.50000000,0.45827951,0.27927547,-0.64540857
1.92000000,0.50000000,0.46888024,0.29432474,-0.91146792
1.94000000,0.50000000,0.47158163,0.27166050,-0.84677183
1.96000000,0.50000000,0.48350458,0.24287530,-0.91745888
1.98000000,0.50000000,0.48377253,0.21601103,-0.78796067
2.00000000,0.50000000,0.48353078,0.21349015,-0.77100469
2.02000000,0.50000000,0.49056177,0.19663441,-0.81328392
2.04000000,0.50000000,0.49345196,0.18032658,-0.78376815
2.06000000,0.50000000,0.49495619,0.16914125,-0.75491771
2.08000000,0.50000000,0.49989573,0.15085200,-0.75238316
2.10000000,0.50000000,0.50770218,0.14738239,-0.87555126
2.12000000,0.50000000,0.50596461,0.12287192,-0.72172255
2.14000000,0.50000000,0.50727100,0.11293376,-0.69554679
2.16000000,0.50000000,0.51957302,0.10218932,-0.86326096
2.18000000,0.50000000,0.51581138,0.09513251,-0.76026746
2.20000000,0.50000000,0.51191717,0.07758228,-0.60242047
2.22000000,0.50000000,0.51353390,0.08286584,-0.65793939
2.24000000,0.50000000,0.51985954,0.07516148,-0.73327914
2.26000000,0.50000000,0.51610153,0.06253320,-0.60249348
2.28000000,0.50000000,0.51976831,0.05179422,-0.61480066
2.30000000,0.50000000,0.52064195,0.04619294,-0.60251985
2.32000000,0.50000000,0.51837930,0.03544555,-0.50805505
2.34000000,0.50000000,0.51837985,0.02295652,-0.44561982
2.36000000,0.50000000,0.52005279,0.03005166,-0.51120861
2.38000000,0.50000000,0.51652895,0.01724097,-0.38372594
2.40000000,0.50000000,0.51844751,0.01865513,-0.42533079
2.42000000,0.50000000,0.52326604,-0.00242788,-0.40664937
2.44000000,0.50000000,0.52281853,-0.00100245,-0.40572127
2.46000000,0.50000000,0.52200032,0.00135814,-0.40279654
2.48000000,0.50000000,0.51948446,-0.00302762,-0.33558220
2.50000000,0.50000000,0.52049390,-0.00252876,-0.35624630
2.52000000,0.50000000,0.52222141,-0.00864715,-0.35674971
2.54000000,0.50000000,0.52104163,-0.01898350,-0.28383189
2.56000000,0.50000000,0.52128643,-0.01883626,-0.28897443
2.58000000,0.50000000,0.52193725,-0.01787186,-0.30551124
2.60000000,0.50000000,0.51750569,-0.02156612,-0.20727186
2.62000000,0.50000000,0.51754385,-0.01803065,-0.22563605
2.64000000,0.50000000,0.52135880,-0.02654072,-0.25175480
2.66000000,0.50000000,0.52416153,-0.02665723,-0.30162145
2.68000000,0.50000000,0.52075646,-0.02036515,-0.27179058
2.70000000,0.50000000,0.51309859,-0.02677512,-0.10189909
2.72000000,0.50000000,0.52017566,-0.03124615,-0.20693120
2.74000000,0.50000000,0.51476357,-0.02399555,-0.14576646
2.76000000,0.50000000,0.51872189,-0.01858877,-0.24405024
2.78000000,0.50000000,0.51788229,-0.02973690,-0.17319665
2.80000000,0.50000000,0.51594783,-0.04070381,-0.08354194
2.82000000,0.50000000,0.51884213,-0.02862084,-0.19605413
2.84000000,0.50000000,0.51480780,-0.03608619,-0.08610946
2.86000000,0.50000000,0.51062203,-0.02607861,-0.06080348
2.88000000,0.50000000,0.51356002,-0.03695487,-0.05930604
2.90000000,0.50000000,0.51141218,-0.02851939,-0.06282227
2.92000000,0.50000000,0.51409626,-0.04022238,-0.05262084
2.94000000,0.50000000,0.51345034,-0.03206119,-0.08180024
2.96000000,0.50000000,0.51075017,-0.03585885,-0.01420873
2.98000000,0.50000000,0.51095980,-0.03927383,-0.00090731
3.00000000,-0.30000000,0.50737805,-0.03236938,-12.00000000
3.02000000,-0.30000000,0.50964884,-0.15016922,-12.00000000
3.04000000,-0.30000000,0.50245453,-0.25320263,-12.00000000
3.06000000,-0.30000000,0.49497389,-0.36462735,-12.00000000
3.08000000,-0.30000000,0.48573259,-0.46511366,-11.81761835
3.10000000,-0.30000000,0.47168679,-0.58135883,-10.98356801
3.12000000,-0.30000000,0.45936486,-0.65957453,-10.37069488
3.14000000,-0.30000000,0.44342864,-0.73965131,-9.68345896
3.16000000,-0.30000000,0.43050899,-0.81025864,-9.09786866
3.18000000,-0.30000000,0.41010128,-0.86623430,-8.45065160
3.20000000,-0.30000000,0.39331823,-0.93243287,-7.81756378
3.22000000,-0.30000000,0.37633688,-0.96491632,-7.34948219
3.24000000,-0.30000000,0.35512621,-1.02274348,-6.67855445
3.26000000,-0.30000000,0.32956468,-1.05274456,-6.06844139
3.28000000,-0.30000000,0.30636246,-1.06847573,-5.57214558
3.30000000,-0.30000000,0.28739600,-1.08508029,-5.14772659
3.32000000,-0.30000000,0.26392358,-1.10570793,-4.62208490
3.34000000,-0.30000000,0.24359524,-1.11356012,-4.21691366
3.36000000,-0.30000000,0.21800762,-1.11754735,-3.73640035
3.38000000,-0.30000000,0.19627200,-1.10937346,-3.38602866
3.40000000,-0.30000000,0.17906000,-1.11228654,-3.06164725
3.42000000,-0.30000000,0.15841297,-1.11172719,-2.69279753
3.44000000,-0.30000000,0.13294108,-1.09389441,-2.32346740
3.46000000,-0.30000000,0.11116343,-1.09563191,-1.92278223
3.48000000,-0.30000000,0.09243955,-1.07129632,-1.70743037
3.50000000,-0.30000000,0.06827147,-1.05064783,-1.37564729
3.52000000,-0.30000000,0.04596719,-1.03491546,-1.05283207
3.54000000,-0.30000000,0.02746291,-1.00743405,-0.85716205
3.56000000,-0.30000000,0.01102160,-0.97515218,-0.72262795
3.58000000,-0.30000000,-0.01157202,-0.95796747,-0.40186631
3.60000000,-0.30000000,-0.03072657,-0.93599253,-0.16695916
3.62000000,-0.30000000,-0.04688383,-0.89817045,-0.06523890
3.64000000,-0.30000000,-0.06739382,-0.87179856,0.17208149
3.66000000,-0.30000000,-0.07973900,-0.84616701,0.26613707
3.68000000,-0.30000000,-0.09564067,-0.80184287,0.33074645
3.70000000,-0.30000000,-0.11272404,-0.76568551,0.45746023
3.72000000,-0.30000000,-0.12090427,-0.74346082,0.49358099
3.74000000,-0.30000000,-0.14124341,-0.71099209,0.69734180
3.76000000,-0.30000000,-0.14853065,-0.68384330,0.69276820
3.78000000,-0.30000000,-0.16947192,-0.65551806,0.92808489
3.80000000,-0.30000000,-0.17845778,-0.63361336,0.98030677
3.82000000,-0.30000000,-0.19314763,-0.60415806,1.09744758
3.84000000,-0.30000000,-0.20034701,-0.56036178,1.00805504
3.86000000,-0.30000000,-0.21585783,-0.53977379,1.18430981
3.88000000,-0.30000000,-0.22281048,-0.50859199,1.15354864
3.90000000,-0.30000000,-0.23275659,-0.47158695,1.14755344
3.92000000,-0.30000000,-0.24324997,-0.44831185,1.22005872
3.94000000,-0.30000000,-0.25303363,-0.42710780,1.29014427
3.96000000,-0.30000000,-0.25630855,-0.40780154,1.25256154
3.98000000,-0.30000000,-0.25859253,-0.37116479,1.11048944
4.00000000,-0.30000000,-0.27015151,-0.34459945,1.18572438
4.02000000,-0.30000000,-0.28176686,-0.33017406,1.32267379
4.04000000,-0.30000000,-0.28497147,-0.30468268,1.25289991
4.06000000,-0.30000000,-0.28793585,-0.28576864,1.21168847
4.08000000,-0.30000000,-0.29999547,-0.25690253,1.28443113
4.10000000,-0.30000000,-0.30158527,-0.23530859,1.20507789
4.12000000,-0.30000000,-0.30870335,-0.22611851,1.28725277
4.14000000,-0.30000000,-0.31278349,-0.20242620,1.24223377
4.16000000,-0.30000000,-0.31250454,-0.18980028,1.17408306
4.18000000,-0.30000000,-0.32040361,-0.16451317,1.18983088
4.20000000,-0.30000000,-0.32224336,-0.14856165,1.14318877
4.22000000,-0.30000000,-0.31893669,-0.13950305,1.03837570
4.24000000,-0.30000000,-0.32733313,-0.10568266,1.02040959
4.26000000,-0.30000000,-0.32414429,-0.10246001,0.94689724
4.28000000,-0.30000000,-0.32708007,-0.09068074,0.94084490
4.30000000,-0.30000000,-0.32881756,-0.07910656,0.91424894
4.32000000,-0.30000000,-0.32534675,-0.06539093,0.78319625
4.34000000,-0.30000000,-0.33098959,-0.04606855,0.78815534
4.36000000,-0.30000000,-0.33375533,-0.04850756,0.85013378
4.38000000,-0.30000000,-0.33034081,-0.03889297,0.74059938
4.40000000,-0.30000000,-0.33208112,-0.02382378,0.69657909
4.42000000,-0.30000000,-0.33569261,-0.03214882,0.80321115
4.44000000,-0.30000000,-0.33672252,-0.01134697,0.71774027
4.46000000,-0.30000000,-0.33690440,0.00295592,0.64949949
4.48000000,-0.30000000,-0.34479071,-0.00330061,0.82273577
4.50000000,-0.30000000,-0.33583039,0.01330737,0.57841015
4.52000000,-0.30000000,-0.33925979,0.01294102,0.64197108
4.54000000,-0.30000000,-0.33294822,0.03233112,0.43141240
4.56000000,-0.30000000,-0.33752221,0.01935133,0.57864317
4.58000000,-0.30000000,-0.33851584,0.02699727,0.55829873
4.60000000,-0.30000000,-0.33448680,0.03469314,0.44729668
4.62000000,-0.30000000,-0.33187238,0.04004671,0.37346936
4.64000000,-0.30000000,-0.33188951,0.03934471,0.37728758
4.66000000,-0.30000000,-0.32841472,0.03575123,0.33270873
4.68000000,-0.30000000,-0.33141157,0.04150328,0.35789191
4.70000000,-0.30000000,-0.33017058,0.05498067,0.26816707
4.72000000,-0.30000000,-0.33026939,0.05259374,0.28188027
4.74000000,-0.30000000,-0.32315521,0.04058444,0.21387159
4.76000000,-0.30000000,-0.33029639,0.05170680,0.28680097
4.78000000,-0.30000000,-0.32684296,0.04432272,0.26155975
4.80000000,-0.30000000,-0.32331310,0.05658398,0.13671597
4.82000000,-0.30000000,-0.32314172,0.04860384,0.17353174
4.84000000,-0.30000000,-0.32749768,0.03613045,0.31430609
4.86000000,-0.30000000,-0.31995138,0.05672046,0.07552253
4.88000000,-0.30000000,-0.32025708,0.05354362,0.09690933
4.90000000,-0.30000000,-0.32297753,0.04997566,0.16371726
4.92000000,-0.30000000,-0.32098396,0.04399748,0.15772392
4.94000000,-0.30000000,-0.31826418,0.05202313,0.06863969
4.96000000,-0.30000000,-0.31738746,0.05004275,0.06276060
4.98000000,-0.30000000,-0.31667078,0.05106820,0.04473303
5.00000000,0.80000000,-0.31238405,0.03247965,12.00000000
5.02000000,0.80000000,-0.31682506,0.15778920,12.00000000
5.04000000,0.80000000,-0.30789706,0.28321823,12.00000000
5.06000000,0.80000000,-0.29465064,0.38768454,12.00000000
5.08000000,0.80000000,-0.28977846,0.49232075,12.00000000
5.10000000,0.80000000,-0.27259144,0.59215659,12.00000000
5.12000000,0.80000000,-0.26670212,0.68542711,12.00000000
5.14000000,0.80000000,-0.24715068,0.77390463,12.00000000
5.16000000,0.80000000,-0.23140031,0.87647253,12.00000000
5.18000000,0.80000000,-0.21149335,0.96472334,12.00000000
5.20000000,0.80000000,-0.18887889,1.05266693,12.00000000
5.22000000,0.80000000,-0.16795726,1.13746569,11.73590225
5.24000000,0.80000000,-0.14426911,1.19861273,11.00378033
5.26000000,0.80000000,-0.12126421,1.26940653,10.23572321
5.28000000,0.80000000,-0.09369721,1.33690662,9.40201669
5.30000000,0.80000000,-0.05988719,1.38583082,8.54881538
5.32000000,0.80000000,-0.03287148,1.42718650,7.85575421
5.34000000,0.80000000,-0.00096634,1.45596613,7.13756343
5.36000000,0.80000000,0.02323608,1.47611451,6.60117800
5.38000000,0.80000000,0.04911576,1.48765955,6.07761863
5.40000000,0.80000000,0.08806927,1.49993208,5.31509276
5.42000000,0.80000000,0.10816443,1.51026165,4.90173196
5.44000000,0.80000000,0.13751410,1.50433393,4.40307654
5.46000000,0.80000000,0.17257917,1.48553586,3.86589565
5.48000000,0.80000000,0.20256593,1.48308861,3.33837016
5.50000000,0.80000000,0.23086385,1.46540800,2.91741076
5.52000000,0.80000000,0.26161095,1.43305671,2.52571936
5.54000000,0.80000000,0.28880082,1.42268362,2.08816714
5.56000000,0.80000000,0.32176930,1.38953881,1.66045861
5.58000000,0.80000000,0.35056191,1.36718968,1.25393728
5.60000000,0.80000000,0.37296949,1.33585145,1.00729199
5.62000000,0.80000000,0.40264568,1.30708501,0.61695269
5.64000000,0.80000000,0.42122035,1.25889214,0.52357298
5.66000000,0.80000000,0.44427961,1.22768838,0.26452511
5.68000000,0.80000000,0.46764775,1.19736992,-0.00450909
5.70000000,0.80000000,0.49450080,1.15960470,-0.29903785
5.72000000,0.80000000,0.52134744,1.11740856,-0.57129670
5.74000000,0.80000000,0.53527179,1.06834809,-0.57663263
5.76000000,0.80000000,0.55503260,1.03084078,-0.74479070
5.78000000,0.80000000,0.57446752,0.98781934,-0.87951207
5.80000000,0.80000000,0.59595972,0.93528582,-1.00370414
5.82000000,0.80000000,0.61506609,0.89984995,-1.17043936
5.84000000,0.80000000,0.63244410,0.85045141,-1.23625082
5.86000000,0.80000000,0.65347491,0.82170572,-1.47107698
5.88000000,0.80000000,0.66253919,0.78513151,-1.45136297
5.90000000,0.80000000,0.68323321,0.74310047,-1.61370018
5.92000000,0.80000000,0.69165881,0.70074543,-1.55358564
5.94000000,0.80000000,0.70985897,0.66608862,-1.70790457
5.96000000,0.80000000,0.71556750,0.60843930,-1.52241148
5.98000000,0.80000000,0.72610803,0.58441123,-1.59200063
6.00000000,0.80000000,0.74477994,0.53856738,-1.69887589
6.02000000,0.80000000,0.74817814,0.51676380,-1.65102553
6.04000000,0.80000000,0.76343602,0.48214771,-1.75258700
6.06000000,0.80000000,0.76674423,0.44816447,-1.64221850
6.08000000,0.80000000,0.78142504,0.41872124,-1.75925686
6.10000000,0.80000000,0.78791477,0.39466273,-1.75577952
6.12000000,0.80000000,0.79520556,0.35350708,-1.68123555
6.14000000,0.80000000,0.79799823,0.33214967,-1.62471657
6.16000000,0.80000000,0.81232408,0.31568838,-1.80027537
6.18000000,0.80000000,0.81234654,0.27366476,-1.59056155
6.20000000,0.80000000,0.81959255,0.25027267,-1.60402922
6.22000000,0.80000000,0.82223843,0.23158035,-1.55819356
6.24000000,0.80000000,0.82739009,0.20208714,-1.50345730
6.26000000,0.80000000,0.83087528,0.17832067,-1.44735835
6.28000000,0.80000000,0.83564808,0.16355601,-1.45944545
6.30000000,0.80000000,0.84103601,0.13335991,-1.40544769
6.32000000,0.80000000,0.84095796,0.12162635,-1.34537499
6.34000000,0.80000000,0.84422247,0.10452155,-1.31861218
6.36000000,0.80000000,0.84001410,0.09986156,-1.21956159
6.38000000,0.80000000,0.84194118,0.08070920,-1.15848719
6.40000000,0.80000000,0.84857368,0.05737198,-1.16118618
6.42000000,0.80000000,0.84704405,0.04820102,-1.08779799
6.44000000,0.80000000,0.84616602,0.02458759,-0.95392638
6.46000000,0.80000000,0.85025257,0.02945208,-1.05180669
6.48000000,0.80000000,0.84651254,0.01589778,-0.91671459
6.50000000,0.80000000,0.84624534,0.00472235,-0.85602786
6.52000000,0.80000000,0.84668397,-0.00543036,-0.81315959
6.54000000,0.80000000,0.84872238,-0.01826390,-0.78568328
6.56000000,0.80000000,0.84092383,-0.01688971,-0.65218042
6.58000000,0.80000000,0.84823216,-0.02786948,-0.72883157
6.60000000,0.80000000,0.84426652,-0.03398138,-0.62689038
6.62000000,0.80000000,0.84763691,-0.03283658,-0.69328156
6.64000000,0.80000000,0.84263095,-0.04849633,-0.52487550
6.66000000,0.80000000,0.84774892,-0.05441617,-0.58739980
6.68000000,0.80000000,0.84258209,-0.05483958,-0.49227968
6.70000000,0.80000000,0.84409415,-0.05426098,-0.52238979
6.72000000,0.80000000,0.84240726,-0.05705491,-0.47805622
6.74000000,0.80000000,0.83996409,-0.06743102,-0.38219852
6.76000000,0.80000000,0.84304470,-0.06645207,-0.44254431
6.78000000,0.80000000,0.84214520,-0.06401435,-0.43854189
6.80000000,0.80000000,0.83790277,-0.07443409,-0.31007941
6.82000000,0.80000000,0.82961376,-0.06161677,-0.22496380
6.84000000,0.80000000,0.82810034,-0.06528599,-0.17937621
6.86000000,0.80000000,0.83023407,-0.06479498,-0.22023837
6.88000000,0.80000000,0.83226728,-0.06957824,-0.23291978
6.90000000,0.80000000,0.82884931,-0.06380945,-0.20024037
6.92000000,0.80000000,0.83482343,-0.07156458,-0.26899889
6.94000000,0.80000000,0.82679337,-0.05624035,-0.20107898
6.96000000,0.80000000,0.82250217,-0.06035179,-0.10328022
6.98000000,0.80000000,0.81897495,-0.06374673,-0.02281539
7.00000000,0.80000000,0.82353981,-0.06354728,-0.10598007
7.02000000,0.80000000,0.82330646,-0.06415120,-0.09876028
7.04000000,0.80000000,0.81892262,-0.05949010,-0.04315674
7.06000000,0.80000000,0.81858089,-0.06583827,-0.00526464
7.08000000,0.80000000,0.81900718,-0.05494989,-0.06737979
7.10000000,0.80000000,0.81644671,-0.05136209,-0.03923033
7.12000000,0.80000000,0.81176296,-0.05381456,0.05733951
7.14000000,0.80000000,0.81532705,-0.06057566,0.02699134
7.16000000,0.80000000,0.81305857,-0.04992143,0.01455290
7.18000000,0.80000000,0.81235631,-0.04998180,0.02749539
7.20000000,0.80000000,0.80881527,-0.04343267,0.05848854
7.22000000,0.80000000,0.80952900,-0.04690419,0.06299901
7.24000000,0.80000000,0.80572358,-0.04161664,0.10505867
7.26000000,0.80000000,0.81282354,-0.04980903,0.01822151
7.28000000,0.80000000,0.80809357,-0.04096832,0.05915736
7.30000000,0.80000000,0.80903952,-0.03447690,0.00967315
7.32000000,0.80000000,0.80535670,-0.03434314,0.07529512
7.34000000,0.80000000,0.80595010,-0.03260227,0.05590964
7.36000000,0.80000000,0.80177069,-0.02564466,0.09635096
7.38000000,0.80000000,0.80229874,-0.02738467,0.09554593
7.40000000,0.80000000,0.80259502,-0.02663904,0.08648487
7.42000000,0.80000000,0.80748356,-0.03031080,0.01684995
7.44000000,0.80000000,0.80546631,-0.02380200,0.02061648
7.46000000,0.80000000,0.80243635,-0.02171755,0.06473340
7.48000000,0.80000000,0.80232484,-0.02937422,0.10502394
7.50000000,0.80000000,0.80739487,-0.01837808,-0.04121722
7.52000000,0.80000000,0.80033672,-0.01298035,0.05884085
7.54000000,0.80000000,0.79708440,-0.01997906,0.15237603
7.56000000,0.80000000,0.80091832,-0.01689603,0.06795044
7.58000000,0.80000000,0.80173694,-0.02430458,0.09025802
7.60000000,0.80000000,0.79845230,-0.02073327,0.13152498
7.62000000,0.80000000,0.80566252,-0.00565695,-0.07364070
7.64000000,0.80000000,0.80324213,-0.00798472,-0.01843474
7.66000000,0.80000000,0.79703720,-0.01915297,0.14909518
7.68000000,0.80000000,0.80630514,-0.01767601,-0.02511249
7.70000000,0.80000000,0.79707547,-0.01663312,0.13580712
7.72000000,0.80000000,0.79981278,-0.01023057,0.05452279
7.74000000,0.80000000,0.80244395,-0.01083553,0.01018658
7.76000000,0.80000000,0.79975738,-0.00633955,0.03606493
7.78000000,0.80000000,0.79932232,-0.01397444,0.08207041
7.80000000,0.80000000,0.79997450,-0.00678706,0.03439437
7.82000000,0.80000000,0.80223380,-0.01538603,0.03672184
7.84000000,0.80000000,0.79795808,-0.00056229,0.03956608
7.86000000,0.80000000,0.80061347,-0.00827456,0.03033037
7.88000000,0.80000000,0.79528912,0.00180027,0.07579448
7.90000000,0.80000000,0.80377854,-0.02004258,0.03219911
7.92000000,0.80000000,0.79721632,-0.00385214,0.06936695
7.94000000,0.80000000,0.79450088,-0.00441774,0.12107292
7.96000000,0.80000000,0.79780887,-0.00456678,0.06227433
7.98000000,0.80000000,0.80420032,0.00088545,0.06227433
